void_id,sample,RA,Dec,z_void,R_void_mpc,M_annulus_1e14,N_in_annulus,V_annulus_mpc3,rho_annulus,rho_mean_bin,delta
1688,LOWZ South,26.609,8.221,0.348,31.843,61.649119318399826,37,7573882.562420048,8.139698339698229e-06,8.493616139916026e-06,-0.04166868320720886
736,LOWZ South,2.347,-1.604,0.267,46.859,227.72098881780846,124,24135465.810692076,9.435118866316948e-06,7.1581671400889666e-06,0.3180914445928517
4789,LOWZ South,346.427,9.893,0.285,77.435,863.0381334303427,484,108915212.80662873,7.923944793300876e-06,7.1581671400889666e-06,0.10697957147762156
1186,LOWZ South,10.099,3.79,0.222,48.622,234.55125394503028,140,26963427.242523734,8.698866499252811e-06,7.1581671400889666e-06,0.21523657229728999
500,LOWZ South,320.712,0.536,0.4,40.23,90.05559113028391,40,15273083.778268037,5.896359401787828e-06,6.64238378624601e-06,-0.11231274922760866
5531,LOWZ South,359.391,20.783,0.23,59.429,290.66086831613364,170,49234768.91742456,5.903569260244188e-06,7.1581671400889666e-06,-0.17526803374266914
5642,LOWZ South,4.634,29.387,0.385,70.6,556.3205652747596,263,82544993.84130237,6.739603934604669e-06,8.493616139916026e-06,-0.20650947445909637
5726,LOWZ South,15.366,31.82,0.312,50.667,163.78856178104826,84,30510702.520826895,5.368233054261685e-06,8.493616139916026e-06,-0.3679684876464455
4632,LOWZ South,19.047,27.52,0.356,57.657,320.34860607433865,178,44960668.589294106,7.125085460820284e-06,8.493616139916026e-06,-0.16112462072123648
5803,LOWZ South,356.368,28.46,0.399,78.277,841.5386417456879,374,112506899.03916654,7.479884779801163e-06,8.493616139916026e-06,-0.11935215147654243
7066,LOWZ South,1.409,-6.506,0.393,50.775,203.69786458267515,94,30706225.328661267,6.633764404527542e-06,8.493616139916026e-06,-0.2189705426700472
756,LOWZ South,13.76,1.256,0.232,42.855,141.88505536522268,87,18462101.514631677,7.685206110083147e-06,7.1581671400889666e-06,0.07362764233912951
4022,LOWZ South,331.042,26.621,0.329,43.892,78.78286761204774,45,19835024.80351284,3.971906684890813e-06,8.493616139916026e-06,-0.5323656473919621
6470,LOWZ South,24.032,-3.07,0.244,42.146,105.5827628398611,66,17560857.74248714,6.012392127316866e-06,7.1581671400889666e-06,-0.16006541763396995
675,LOWZ South,349.657,-0.096,0.402,36.891,103.73185746572939,47,11777087.983797802,8.807937718427285e-06,6.64238378624601e-06,0.32602059770550423
5635,LOWZ South,352.582,27.111,0.266,54.141,196.3700740868995,126,37226778.520605646,5.274968232295614e-06,7.1581671400889666e-06,-0.2630839530480629
1709,LOWZ South,23.852,12.174,0.222,47.058,143.01824772982903,86,24444267.771190327,5.8507887848613875e-06,7.1581671400889666e-06,-0.18264149602007337
5806,LOWZ South,16.735,30.934,0.274,47.702,158.26767269041807,90,25461641.590296645,6.215925714339385e-06,7.1581671400889666e-06,-0.13163166035514937
123,LOWZ South,325.867,2.067,0.393,57.971,307.7675913761108,149,45699243.65691402,6.734632058391789e-06,8.493616139916026e-06,-0.20709484070722645
1554,LOWZ South,27.264,4.604,0.39,56.518,388.3427454646044,180,42348398.54098305,9.170187276120539e-06,8.493616139916026e-06,0.07965642961246441
7575,LOWZ South,322.382,1.7,0.277,45.704,96.62507220795214,57,22394391.663299974,4.314699575711259e-06,7.1581671400889666e-06,-0.39723402775174194
3803,LOWZ South,16.113,23.619,0.401,56.057,344.8534215097552,149,41320559.371576495,8.345807190281464e-06,6.64238378624601e-06,0.25644760357909935
6322,LOWZ South,351.52,29.575,0.376,60.25,355.57833989075334,171,51303593.99908033,6.930866088974731e-06,8.493616139916026e-06,-0.183991132304308
1548,LOWZ South,1.54,4.46,0.358,62.348,571.9148110215009,300,56851799.60135714,1.0059748592511545e-05,8.493616139916026e-06,0.18438936099730577
4942,LOWZ South,6.704,18.309,0.249,56.573,272.3598902161641,149,42472151.819159284,6.41266991547393e-06,7.1581671400889666e-06,-0.10414638412672926
4956,LOWZ South,20.994,26.242,0.285,69.901,381.30694381276913,239,80117391.82732402,4.759352933437912e-06,7.1581671400889666e-06,-0.3351157020652134
1464,LOWZ South,22.576,4.991,0.348,42.282,185.46178089473077,97,17731407.138861135,1.0459507214645275e-05,8.493616139916026e-06,0.2314551355211922
1630,LOWZ South,344.372,4.748,0.25,64.19,488.6358521873386,267,62040996.291905224,7.876015560554324e-06,7.1581671400889666e-06,0.10028383054163156
1628,LOWZ South,340.512,4.679,0.399,83.843,1280.4654931764023,610,138253796.09234703,9.261702241586999e-06,8.493616139916026e-06,0.09043098828793628
5157,LOWZ South,353.079,13.201,0.28,56.524,320.44374521460077,173,42361887.20123239,7.564435070902092e-06,7.1581671400889666e-06,0.05675585982588221
5714,LOWZ South,4.098,32.335,0.333,37.663,78.74160140416569,40,12532028.30357324,6.283228819529095e-06,8.493616139916026e-06,-0.26024101913425823
7077,LOWZ South,0.365,-7.075,0.331,28.064,37.779825745545686,22,5184720.525454186,7.2867622391731795e-06,8.493616139916026e-06,-0.14208952710626951
1236,LOWZ South,346.048,1.049,0.301,44.088,176.47049930979526,96,20101933.42655411,8.778782396955037e-06,8.493616139916026e-06,0.0335741870531284
1254,LOWZ South,352.299,2.304,0.387,80.859,1174.3116773704783,570,124011435.39966796,9.469382187101291e-06,8.493616139916026e-06,0.11488228701549398
181,LOWZ South,324.995,5.796,0.226,39.318,116.44103103053928,53,14257746.583880257,8.166860754993848e-06,7.1581671400889666e-06,0.14091506878286505
5631,LOWZ South,2.798,28.843,0.229,64.123,306.975818142704,185,61846928.23391768,4.96347719941173e-06,7.1581671400889666e-06,-0.306599426602654
512,LOWZ South,333.808,0.624,0.294,41.469,107.45256432017673,62,16728127.290472524,6.4234664439322e-06,7.1581671400889666e-06,-0.10263810299177156
6641,LOWZ South,0.36,-7.435,0.364,38.103,84.29339776483967,42,12976397.736973446,6.4959012102922694e-06,8.493616139916026e-06,-0.23520193245317858
3188,LOWZ South,340.795,14.305,0.306,48.56,181.5155757248766,113,26860412.04175682,6.7577360854589665e-06,8.493616139916026e-06,-0.20437467691755395
4464,LOWZ South,354.513,13.604,0.407,38.122,146.75892897765573,69,12995819.39825815,1.1292779968712558e-05,6.64238378624601e-06,0.7001095287652375
3366,LOWZ South,334.743,8.976,0.401,41.63,216.03961903221435,92,16923721.464305736,1.276549129503633e-05,6.64238378624601e-06,0.921823806909362
2665,LOWZ South,38.315,-6.265,0.308,33.897,55.65672110212553,33,9136091.203718552,6.091962072299831e-06,8.493616139916026e-06,-0.28275990203154383
5405,LOWZ South,351.334,9.087,0.312,48.495,226.98374702830876,134,26752694.32256057,8.484519140073796e-06,8.493616139916026e-06,-0.0010710396717221603
218,LOWZ South,326.74,6.513,0.404,42.926,140.64023559881647,68,18554014.856553614,7.58004327829563e-06,6.64238378624601e-06,0.14116310081196684
1888,LOWZ South,22.823,2.209,0.261,26.203,13.373428217594459,10,4220167.482929685,3.168933051043387e-06,7.1581671400889666e-06,-0.5572982595927479
2319,LOWZ South,13.657,-3.014,0.4,35.863,70.32019038090931,35,10819731.534298236,6.49925464028348e-06,6.64238378624601e-06,-0.02154785850508952
6595,LOWZ South,6.82,-4.378,0.359,41.185,131.47624769889944,72,16386788.456463234,8.023307803613155e-06,8.493616139916026e-06,-0.0553719792083188
881,LOWZ South,24.04,14.453,0.298,40.182,71.72792409739662,44,15218480.223522589,4.713212031943221e-06,7.1581671400889666e-06,-0.34156161211337094
4388,LOWZ South,5.881,10.44,0.332,48.151,248.51551724996816,136,26187411.29709265,9.489884831707614e-06,8.493616139916026e-06,0.11729617578425645
3685,LOWZ South,24.427,17.205,0.344,74.022,529.2224603989351,293,95139109.40053777,5.562617347729174e-06,8.493616139916026e-06,-0.3450825589365321
5776,LOWZ South,11.199,28.998,0.249,63.688,300.7472854271103,182,60596769.0974817,4.963091100505701e-06,7.1581671400889666e-06,-0.30665336483830463
5754,LOWZ South,30.781,30.305,0.357,23.699,22.057931644308614,15,3122242.9898859197,7.064770972586783e-06,8.493616139916026e-06,-0.16822577613489487
3399,LOWZ South,340.154,16.017,0.382,36.999,114.64810974492185,62,11880824.89141103,9.64984424842454e-06,8.493616139916026e-06,0.13612907499725385
215,LOWZ South,326.317,6.929,0.351,57.136,256.3344819875035,118,43752828.56501464,5.858695092286493e-06,8.493616139916026e-06,-0.31022370262845245
2505,LOWZ South,2.733,-0.614,0.375,45.736,161.73971016661554,87,22441463.411785398,7.2071819559537295e-06,8.493616139916026e-06,-0.15145895020104064
3395,LOWZ South,336.518,15.153,0.265,54.091,229.49579002049322,119,37123735.32884756,6.181915369980565e-06,7.1581671400889666e-06,-0.1363829247072132
5404,LOWZ South,2.186,7.968,0.331,60.435,524.0902842539251,271,51777635.710980564,1.0121943133505813e-05,8.493616139916026e-06,0.19171186533111742
5410,LOWZ South,354.641,10.304,0.365,44.385,195.26735054428113,106,20510927.945663244,9.520161694369745e-06,8.493616139916026e-06,0.12086083683832083
4773,LOWZ South,352.929,7.204,0.346,77.225,1028.3966995587039,541,108031495.27054948,9.519415583235527e-06,8.493616139916026e-06,0.12077299308344334
1881,LOWZ South,22.034,4.186,0.397,53.395,375.3201028262489,186,35709059.24444859,1.0510500997995264e-05,8.493616139916026e-06,0.23745891324200796
214,LOWZ South,323.571,6.129,0.288,48.793,103.46633112495577,60,27248914.103812743,3.7970808939677517e-06,7.1581671400889666e-06,-0.4695456504916761
784,LOWZ South,26.531,-0.098,0.232,26.668,39.44498668751615,26,4448852.177826689,8.866328911558811e-06,7.1581671400889666e-06,0.23863116605693202
4927,LOWZ South,1.202,17.694,0.393,78.36,1257.1937619645591,551,112865164.33895627,1.1138899848574705e-05,8.493616139916026e-06,0.3114437555315317
3357,LOWZ South,340.594,9.982,0.261,40.694,123.91899897259906,71,15807666.99799171,7.839170637156158e-06,7.1581671400889666e-06,0.09513657389379247
3532,LOWZ South,337.196,12.899,0.396,54.816,383.1772407738392,168,38636578.50811874,9.917473429830795e-06,8.493616139916026e-06,0.16763852597756393
912,LOWZ South,18.013,10.979,0.354,63.026,599.0897912525543,335,58726737.083594434,1.0201312400513267e-05,8.493616139916026e-06,0.2010564443302149
4328,LOWZ South,342.856,18.545,0.395,56.684,428.2507104036174,204,42722642.24142551,1.0023975295899867e-05,8.493616139916026e-06,0.18017757463654
2000,LOWZ South,17.943,-2.547,0.397,28.597,31.126985016568003,15,5485775.902649836,5.674126243752047e-06,8.493616139916026e-06,-0.33195400518675366
2595,LOWZ South,38.258,-4.182,0.343,40.987,148.12447469785715,68,16151580.696732681,9.170896488652741e-06,8.493616139916026e-06,0.07973992909260569
1758,LOWZ South,20.479,9.388,0.237,42.598,105.02673862344287,67,18131939.610435225,5.792360932141991e-06,7.1581671400889666e-06,-0.19080390010703224
1897,LOWZ South,22.472,2.483,0.233,29.103,48.272294326849206,27,5782157.459994534,8.348491832129186e-06,7.1581671400889666e-06,0.16628903303666434
1297,LOWZ South,344.903,0.155,0.326,46.798,266.19657945584214,134,24041331.427556194,1.1072455793805471e-05,8.493616139916026e-06,0.30362093264023365
708,LOWZ South,323.714,-0.573,0.343,29.356,47.16951657494608,27,5934269.607041145,7.948664233080745e-06,8.493616139916026e-06,-0.06416017604966413
69,LOWZ South,322.872,4.201,0.347,53.279,216.6109770472469,107,35476831.972314976,6.105702369825001e-06,8.493616139916026e-06,-0.28114218146366965
1181,LOWZ South,12.548,5.708,0.377,59.086,675.2391123895069,328,48387190.530012,1.395491461672469e-05,8.493616139916026e-06,0.6429886148425185
1272,LOWZ South,352.981,1.356,0.236,52.957,253.15531929707407,137,34837482.18967351,7.266751308799063e-06,7.1581671400889666e-06,0.015169269812376474
